id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1474258207111536657	1474258207111536657	2021-12-24 11:28:41 IST	2021-12-24	11:28:41	+0530	322593965	nikita_mazepin	Nikita Mazepin		Happy Christmas 🎄	en	[]	[]	[]	668	1065	35486	[]	[]	https://twitter.com/nikita_mazepin/status/1474258207111536657	False		0								[]				
1469948314812661764	1469948314812661764	2021-12-12 14:02:43 IST	2021-12-12	14:02:43	+0530	322593965	nikita_mazepin	Nikita Mazepin		Hi, everyone!  Sorry to report I’ve had a positive Covid test.  Feeling totally fine but won’t be able to race today.  Wishing all my fellow drivers a fantastic end to the season and sending thanks and love to everyone for their support. 🙏❤️	en	[]	[]	[]	1274	1796	53124	[]	[]	https://twitter.com/nikita_mazepin/status/1469948314812661764	False		0								[]				
1449903254285004803	1449903254285004803	2021-10-18 06:30:48 IST	2021-10-18	06:30:48	+0530	322593965	nikita_mazepin	Nikita Mazepin		RT @PumasMX: 🏎️+🐾=😎 @nikita_mazepin  #ComoDebeSer #SoyDePumas  https://t.co/bt3itFk945	und	[{'screen_name': 'pumasmx', 'name': 'pumas', 'id': '78938710'}, {'screen_name': 'nikita_mazepin', 'name': 'nikita mazepin', 'id': '322593965'}]	[]	['https://pbs.twimg.com/media/FB6237XVIAEF6dF.jpg']	0	220	0	['comodebeser', 'soydepumas']	[]	https://twitter.com/nikita_mazepin/status/1449903254285004803	False		1	https://pbs.twimg.com/media/FB6237XVIAEF6dF.jpg							[]				
1449903080057757700	1449903080057757700	2021-10-18 06:30:06 IST	2021-10-18	06:30:06	+0530	322593965	nikita_mazepin	Nikita Mazepin		RT @fcjuarezoficial: 💚🐎/ ¡Un piloto muy BRAVO!  @nikita_mazepin se puso la de BRAVOS.  ¡Apoyo de lujo para Juárez en CU, o no @alevega1212?…	es	[{'screen_name': 'fcjuarezoficial', 'name': 'fc juárez', 'id': '3305132194'}, {'screen_name': 'nikita_mazepin', 'name': 'nikita mazepin', 'id': '322593965'}, {'screen_name': 'alevega1212', 'name': 'alejandra de la vega', 'id': '355898690'}]	[]	[]	0	77	0	[]	[]	https://twitter.com/nikita_mazepin/status/1449903080057757700	False		0								[]				
1445811238496210944	1445811238496210944	2021-10-06 23:30:35 IST	2021-10-06	23:30:35	+0530	322593965	nikita_mazepin	Nikita Mazepin		October 6 is World Cerebral Palsy Day.  I'd like to take the opportunity to thank everyone who helped raise 12000 dollars for the Gift to an Angel Foundation.  I'll double that amount.  Let's increase awareness, inclusivity and mobility for everyone in our community. #WeRaceAsOne  https://t.co/LsgSIkGPE4	en	[]	[]	['https://pbs.twimg.com/media/FBCNpp4XMAUiH5B.jpg']	106	126	2232	['weraceasone']	[]	https://twitter.com/nikita_mazepin/status/1445811238496210944	False		1	https://pbs.twimg.com/media/FBCNpp4XMAUiH5B.jpg							[]				
1421563206628171781	1421563206628171781	2021-08-01 01:37:34 IST	2021-08-01	01:37:34	+0530	322593965	nikita_mazepin	Nikita Mazepin		RT @JeanTodt: Congrats and many thanks to all those who organized or supported the auction of @F1 drivers' and teams' memorabilia for #Road…	en	[{'screen_name': 'jeantodt', 'name': 'jean todt', 'id': '4852859639'}, {'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	[]	[]	0	39	0	[]	[]	https://twitter.com/nikita_mazepin/status/1421563206628171781	False		0								[]				
1410662747323473930	1410662747323473930	2021-07-01 23:43:02 IST	2021-07-01	23:43:02	+0530	322593965	nikita_mazepin	Nikita Mazepin		🙃  https://t.co/FkwNTkkoqP	und	[]	[]	['https://pbs.twimg.com/media/E5OuSfvWYAkw1Xd.jpg']	111	247	6075	[]	[]	https://twitter.com/nikita_mazepin/status/1410662747323473930	False		1	https://pbs.twimg.com/media/E5OuSfvWYAkw1Xd.jpg							[]				
1410575127411109889	1410573689603694597	2021-07-01 17:54:52 IST	2021-07-01	17:54:52	+0530	322593965	nikita_mazepin	Nikita Mazepin		@SkySportsF1 @CroftyF1 😭🤣	und	[]	[]	[]	20	4	283	[]	[]	https://twitter.com/nikita_mazepin/status/1410575127411109889	False		0								[{'screen_name': 'SkySportsF1', 'name': 'Sky Sports F1', 'id': '368276033'}, {'screen_name': 'CroftyF1', 'name': 'David Croft', 'id': '105106802'}]				
1410338110949502978	1410338110949502978	2021-07-01 02:13:03 IST	2021-07-01	02:13:03	+0530	322593965	nikita_mazepin	Nikita Mazepin		RT @HaasF1Team: Big shift from the team calls for a big thanks 🤜🤛  Nice work @nikita_mazepin   #HaasF1 #StyrianGP  https://t.co/VvNddpraf6	en	[{'screen_name': 'haasf1team', 'name': 'haas f1 team', 'id': '2303406624'}, {'screen_name': 'nikita_mazepin', 'name': 'nikita mazepin', 'id': '322593965'}]	[]	[]	0	35	0	['haasf1', 'styriangp']	[]	https://twitter.com/nikita_mazepin/status/1410338110949502978	False		1	https://pbs.twimg.com/media/E4_INehX0AEuAOr.jpg							[]				
1409087213116198914	1409087213116198914	2021-06-27 15:22:25 IST	2021-06-27	15:22:25	+0530	322593965	nikita_mazepin	Nikita Mazepin		Thanks @HaasF1Team 🤣  https://t.co/z6xYPkcjUW	en	[{'screen_name': 'haasf1team', 'name': 'haas f1 team', 'id': '2303406624'}]	[]	['https://pbs.twimg.com/media/E44VWWlX0AI0z6G.jpg']	319	552	14823	[]	[]	https://twitter.com/nikita_mazepin/status/1409087213116198914	False		1	https://pbs.twimg.com/media/E44VWWlX0AI0z6G.jpg							[]				
