id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1487859292191563777	1487859292191563777	2022-01-31 00:14:33 IST	2022-01-31	00:14:33	+0530	55513910	jrobertsf1	James Roberts		Wow! What a dramatic finish to the Daytona 24 Hours. Those last few laps were epic.	en	[]	[]	[]	0	0	7	[]	[]	https://twitter.com/JRobertsF1/status/1487859292191563777	False		0								[]				
1487191515881431040	1487191515881431040	2022-01-29 04:01:02 IST	2022-01-29	04:01:02	+0530	55513910	jrobertsf1	James Roberts		Great to see @robertwickens back behind the wheel, competing in the first stint of the Daytona-supporting Michelin Pilot Challenge race tonight.	en	[{'screen_name': 'robertwickens', 'name': 'robert wickens', 'id': '101485496'}]	[]	[]	0	0	7	[]	[]	https://twitter.com/JRobertsF1/status/1487191515881431040	False		0								[]				
1470709220366508033	1470709220366508033	2021-12-14 16:26:17 IST	2021-12-14	16:26:17	+0530	55513910	jrobertsf1	James Roberts		#Michael 😂😂😂	und	[]	[]	[]	0	0	6	['michael']	[]	https://twitter.com/JRobertsF1/status/1470709220366508033	False	https://twitter.com/joenewmans/status/1470375375851208704	0								[]				
1470128366632288264	1470128366632288264	2021-12-13 01:58:10 IST	2021-12-13	01:58:10	+0530	55513910	jrobertsf1	James Roberts		Can’t get this line from the FIA’s Michael Masi to Toto Wolff out of my head: “It’s called a motor race…” and Toto replying, “Sorry?!!?” Followed by: “We went car racing.”	en	[]	[]	[]	17	28	168	[]	[]	https://twitter.com/JRobertsF1/status/1470128366632288264	False		0								[]				
1470071040457990144	1470071040457990144	2021-12-12 22:10:23 IST	2021-12-12	22:10:23	+0530	55513910	jrobertsf1	James Roberts		👀	und	[]	[]	[]	0	1	8	[]	[]	https://twitter.com/JRobertsF1/status/1470071040457990144	False	https://twitter.com/F1/status/1470061591844507649	0								[]				
1468888552947822593	1468888552947822593	2021-12-09 15:51:36 IST	2021-12-09	15:51:36	+0530	55513910	jrobertsf1	James Roberts		Good news!	en	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/JRobertsF1/status/1468888552947822593	False	https://twitter.com/SkySports/status/1468884091458228224	0								[]				
1467652432339611655	1467652432339611655	2021-12-06 05:59:42 IST	2021-12-06	05:59:42	+0530	55513910	jrobertsf1	James Roberts		One thing we will need for Abu Dhabi is a brand new headset for Toto Wolff 😂 They took one hell of a beating!	en	[]	[]	[]	5	1	20	[]	[]	https://twitter.com/JRobertsF1/status/1467652432339611655	False		0								[]				
1467644441280360449	1467644441280360449	2021-12-06 05:27:56 IST	2021-12-06	05:27:56	+0530	55513910	jrobertsf1	James Roberts		I’ve lost count of how many times Lewis and Max swapped positions passing and re-passing on track in the #SaudiArabiaGP today. Was it six? Seven? I might need to watch it again. Imagine if we get a similar scenario in the winner-takes-all race next weekend…	en	[]	[]	[]	2	0	7	['saudiarabiagp']	[]	https://twitter.com/JRobertsF1/status/1467644441280360449	False		0								[]				
1467449477476802562	1467449233351614464	2021-12-05 16:33:13 IST	2021-12-05	16:33:13	+0530	55513910	jrobertsf1	James Roberts		#bathurst  https://t.co/IiPGOtxmfr	und	[]	[]	['https://pbs.twimg.com/media/FF1thK9WUAYeWWA.jpg', 'https://pbs.twimg.com/media/FF1thMjXEAMKCtD.jpg']	0	0	0	['bathurst']	[]	https://twitter.com/JRobertsF1/status/1467449477476802562	False		1	https://pbs.twimg.com/media/FF1thK9WUAYeWWA.jpg							[]				
1467449233351614464	1467449233351614464	2021-12-05 16:32:15 IST	2021-12-05	16:32:15	+0530	55513910	jrobertsf1	James Roberts		First time I’ve ever seen a Safety Car for an echidna on the track!  https://t.co/eAjNxklpMY	en	[]	[]	['https://pbs.twimg.com/media/FF1tTK-WQAQPFew.jpg']	4	2	21	[]	[]	https://twitter.com/JRobertsF1/status/1467449233351614464	False		1	https://pbs.twimg.com/media/FF1tTK-WQAQPFew.jpg							[]				
