id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1485442360909705219	1485442360909705219	2022-01-24 08:10:31 IST	2022-01-24	08:10:31	+0530	214413743	danielricciardo	Daniel Ricciardo		This is unbelievable 🏈	en	[]	[]	[]	414	1215	30559	[]	[]	https://twitter.com/danielricciardo/status/1485442360909705219	False		0								[]				
1485439416273637377	1485439111582343168	2022-01-24 07:58:49 IST	2022-01-24	07:58:49	+0530	214413743	danielricciardo	Daniel Ricciardo		@arielhelwani Makes two of us. Holy smokes	en	[]	[]	[]	28	20	1562	[]	[]	https://twitter.com/danielricciardo/status/1485439416273637377	False		0								[{'screen_name': 'arielhelwani', 'name': 'Ariel Helwani', 'id': '17828988'}]				
1484656043452170240	1484656043452170240	2022-01-22 04:05:58 IST	2022-01-22	04:05:58	+0530	214413743	danielricciardo	Daniel Ricciardo		Go to sleep Daniel. @thornehealth  https://t.co/qFMrsjBU57	en	[{'screen_name': 'thornehealth', 'name': 'thorne', 'id': '3254175934'}]	[]	[]	164	326	8935	[]	[]	https://twitter.com/danielricciardo/status/1484656043452170240	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1484655833434959873/pu/img/I1nOhL1IZEM-Cdm-.jpg							[]				
1473667192046555140	1473667192046555140	2021-12-22 20:20:12 IST	2021-12-22	20:20:12	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @NicholasLatifi: A message from me after the events of Abu Dhabi    https://t.co/uYj7Ct6ANQ  https://t.co/eThFec8nAi	en	[{'screen_name': 'nicholaslatifi', 'name': 'nicholas latifi', 'id': '193047282'}]	['https://www.nicholaslatifi.com/a-message-after-the-events-of-abu-dhabi/']	['https://pbs.twimg.com/media/FHI9YFqWQAYdGve.jpg', 'https://pbs.twimg.com/media/FHI9YFpXoAYs8Te.jpg']	0	15941	0	[]	[]	https://twitter.com/danielricciardo/status/1473667192046555140	False		1	https://pbs.twimg.com/media/FHI9YFqWQAYdGve.jpg							[]				
1473133373757399047	1473133373757399047	2021-12-21 08:59:00 IST	2021-12-21	08:59:00	+0530	214413743	danielricciardo	Daniel Ricciardo		Stoked to be empowering kids with @savechildrenaus  https://t.co/CpQVJKwEul	en	[{'screen_name': 'savechildrenaus', 'name': 'savechildrenaus', 'id': '26380701'}]	[]	[]	126	464	8805	[]	[]	https://twitter.com/danielricciardo/status/1473133373757399047	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1473133195742777344/pu/img/MPOCmQT5MquUE9fH.jpg							[]				
1467667176970768384	1467667176970768384	2021-12-06 06:58:17 IST	2021-12-06	06:58:17	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @McLarenF1: From P11 to P5. 👏 Brilliant drive from the 🍯🦡 tonight!  #SaudiArabianGP 🇸🇦  https://t.co/IMy2XhLTPj	en	[{'screen_name': 'mclarenf1', 'name': 'mclaren', 'id': '24871896'}]	[]	['https://pbs.twimg.com/media/FF3sszrWYAQC3pL.jpg']	0	1340	0	['saudiarabiangp']	[]	https://twitter.com/danielricciardo/status/1467667176970768384	False		1	https://pbs.twimg.com/media/FF3sszrWYAQC3pL.jpg							[]				
1465968692483825666	1465968692483825666	2021-12-01 14:29:07 IST	2021-12-01	14:29:07	+0530	214413743	danielricciardo	Daniel Ricciardo		Logging in for my once per month tweet.  https://t.co/lJgMW6Kz2T	en	[]	['https://youtu.be/Hj6DsrwjGeE']	[]	401	1060	18711	[]	[]	https://twitter.com/danielricciardo/status/1465968692483825666	False		0								[]				
1461793078021345295	1461793078021345295	2021-11-20 01:56:43 IST	2021-11-20	01:56:43	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @McLarenF1: We won’t be able to miss you in this, @DanielRicciardo. ✨🤩   #QatarGP 🇶🇦  https://t.co/E3ZMlW7Fbs	en	[{'screen_name': 'mclarenf1', 'name': 'mclaren', 'id': '24871896'}, {'screen_name': 'danielricciardo', 'name': 'daniel ricciardo', 'id': '214413743'}]	[]	['https://pbs.twimg.com/media/FEkhDJnXMAQktWh.jpg']	0	886	0	['qatargp']	[]	https://twitter.com/danielricciardo/status/1461793078021345295	False		1	https://pbs.twimg.com/media/FEkhDJnXMAQktWh.jpg							[]				
1461431339220185091	1461431339220185091	2021-11-19 01:59:18 IST	2021-11-19	01:59:18	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @Formula1game: 🖌️ @McLarenF1's @danielricciardo takes on the role of a Creative Director in part 3️⃣ of 'After The Apex' - describing ho…	en	[{'screen_name': 'formula1game', 'name': 'formula 1® game', 'id': '48391223'}, {'screen_name': 'mclarenf1', 'name': 'mclaren', 'id': '24871896'}, {'screen_name': 'danielricciardo', 'name': 'daniel ricciardo', 'id': '214413743'}]	[]	[]	0	170	0	[]	[]	https://twitter.com/danielricciardo/status/1461431339220185091	False		0								[]				
1458973138813964289	1458973138813964289	2021-11-12 07:11:17 IST	2021-11-12	07:11:17	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @arielhelwani: Thanks for all the love on the @danielricciardo interview. These are exactly the conversations I envisioned having when I…	en	[{'screen_name': 'arielhelwani', 'name': 'ariel helwani', 'id': '17828988'}, {'screen_name': 'danielricciardo', 'name': 'daniel ricciardo', 'id': '214413743'}]	[]	[]	0	169	0	[]	[]	https://twitter.com/danielricciardo/status/1458973138813964289	False		0								[]				
1457192296680603651	1457192296680603651	2021-11-07 09:14:51 IST	2021-11-07	09:14:51	+0530	214413743	danielricciardo	Daniel Ricciardo		There’s something about the garden. Holy hell these fights 🤯 #UFC268	en	[]	[]	[]	185	355	13823	['ufc268']	[]	https://twitter.com/danielricciardo/status/1457192296680603651	False		0								[]				
1456469827401310211	1456469827401310211	2021-11-05 09:24:01 IST	2021-11-05	09:24:01	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @TheEllenShow: I didn’t know how much I loved Formula One until I started watching #DrivetoSurvive, now I can’t get enough of it or of @…	en	[{'screen_name': 'theellenshow', 'name': 'ellen degeneres', 'id': '15846407'}]	[]	[]	0	1279	0	['drivetosurvive']	[]	https://twitter.com/danielricciardo/status/1456469827401310211	False		0								[]				
1456123340641300481	1455866077938954245	2021-11-04 10:27:12 IST	2021-11-04	10:27:12	+0530	214413743	danielricciardo	Daniel Ricciardo		@McLarenF1 @EmmaRallying @McLarenXE Welcome Emma. Kia ora! Hope that’s right 😁	en	[]	[]	[]	52	97	6482	[]	[]	https://twitter.com/danielricciardo/status/1456123340641300481	False		0								[{'screen_name': 'McLarenF1', 'name': 'McLaren', 'id': '24871896'}, {'screen_name': 'EmmaRallying', 'name': 'Emma Gilmour', 'id': '53317673'}, {'screen_name': 'McLarenXE', 'name': 'McLarenXE', 'id': '1400145433033383940'}]				
1451532223031746562	1451532223031746562	2021-10-22 18:23:44 IST	2021-10-22	18:23:44	+0530	214413743	danielricciardo	Daniel Ricciardo		Once those wheels touch down on Texan soil, everything changes.	en	[]	[]	[]	551	2164	42923	[]	[]	https://twitter.com/danielricciardo/status/1451532223031746562	False	https://twitter.com/F1/status/1451481956428902402	0								[]				
1451391200553054216	1451391200553054216	2021-10-22 09:03:22 IST	2021-10-22	09:03:22	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @McLarenF1: When in Austin, TX. 🤠🇺🇸  @danielricciardo #USGP   https://t.co/7qNLQfhSlY	en	[{'screen_name': 'mclarenf1', 'name': 'mclaren', 'id': '24871896'}, {'screen_name': 'danielricciardo', 'name': 'daniel ricciardo', 'id': '214413743'}]	[]	[]	0	1033	0	['usgp']	[]	https://twitter.com/danielricciardo/status/1451391200553054216	False		1	https://pbs.twimg.com/amplify_video_thumb/1451254209857343506/img/OpxoYXdJO4Js2NRN.jpg							[]				
1450946253693587459	1450946253693587459	2021-10-21 03:35:18 IST	2021-10-21	03:35:18	+0530	214413743	danielricciardo	Daniel Ricciardo		Talking Texas and all things American. @Formula1game  https://t.co/wDHVr8GGHl	en	[{'screen_name': 'formula1game', 'name': 'formula 1® game', 'id': '48391223'}]	[]	[]	111	410	8423	[]	[]	https://twitter.com/danielricciardo/status/1450946253693587459	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1450946027591278602/pu/img/FHhuisbgIxqpgNXK.jpg							[]				
1449361883979554819	1449361883979554819	2021-10-16 18:39:35 IST	2021-10-16	18:39:35	+0530	214413743	danielricciardo	Daniel Ricciardo		Like I’m not excited as it is for Austin! Wow 😃😃😃	en	[]	[]	[]	302	1071	29610	[]	[]	https://twitter.com/danielricciardo/status/1449361883979554819	False	https://twitter.com/McLarenF1/status/1449073938605162497	0								[]				
1444947665725366274	1444947665725366274	2021-10-04 14:19:03 IST	2021-10-04	14:19:03	+0530	214413743	danielricciardo	Daniel Ricciardo		This is magical. And wild. And beautiful. And insane. Bloody awesome.	en	[]	[]	[]	341	1575	32181	[]	[]	https://twitter.com/danielricciardo/status/1444947665725366274	False	https://twitter.com/autosport/status/1444587065610493954	0								[]				
1440990264454258688	1440990264454258688	2021-09-23 16:13:46 IST	2021-09-23	16:13:46	+0530	214413743	danielricciardo	Daniel Ricciardo		Hopefully my last tweet now makes more sense  https://t.co/h6Mdg1Ls9G	en	[]	[]	['https://pbs.twimg.com/media/E_9tAR1X0AE0mQM.jpg']	890	5528	110491	[]	[]	https://twitter.com/danielricciardo/status/1440990264454258688	False		1	https://pbs.twimg.com/media/E_9tAR1X0AE0mQM.jpg							[]				
1440989550604607492	1440989550604607492	2021-09-23 16:10:55 IST	2021-09-23	16:10:55	+0530	214413743	danielricciardo	Daniel Ricciardo		Apart from just getting beat 5-0 by Lando in table tennis, he’s taught me so much this year, especially in high speed corners. Impressive. He’s got some large cojones. Something I don’t have. #DR3	en	[]	[]	[]	1239	7565	145751	['dr3']	[]	https://twitter.com/danielricciardo/status/1440989550604607492	False		0								[]				
1440659578899689476	1440659578899689476	2021-09-22 18:19:44 IST	2021-09-22	18:19:44	+0530	214413743	danielricciardo	Daniel Ricciardo		Join me for the first ever @Webex Fan Briefing where I’m asking you to design something pretty cool for @McLarenF1. More info during a live #DriveTheDesign event this Thursday.  https://t.co/I8QEWugCi8  https://t.co/TpZYoJuUJc	en	[{'screen_name': 'webex', 'name': 'webex', 'id': '21812410'}, {'screen_name': 'mclarenf1', 'name': 'mclaren', 'id': '24871896'}]	['https://www.mclaren.com/racing/mclaren+/events-and-competitions/webex-fan-briefing/']	['https://pbs.twimg.com/media/E_5APrMVQAcRk7E.jpg']	105	241	6134	['drivethedesign']	[]	https://twitter.com/danielricciardo/status/1440659578899689476	False		1	https://pbs.twimg.com/media/E_5APrMVQAcRk7E.jpg							[]				
1440048684515815429	1440048684515815429	2021-09-21 01:52:15 IST	2021-09-21	01:52:15	+0530	214413743	danielricciardo	Daniel Ricciardo		RT @McLarenF1: We 🧡 @DanielRicciardo's answer. 👇	en	[{'screen_name': 'mclarenf1', 'name': 'mclaren', 'id': '24871896'}, {'screen_name': 'danielricciardo', 'name': 'daniel ricciardo', 'id': '214413743'}]	[]	[]	0	493	0	[]	[]	https://twitter.com/danielricciardo/status/1440048684515815429	False		0								[]				
1438821000175624195	1438816787647406088	2021-09-17 16:33:53 IST	2021-09-17	16:33:53	+0530	214413743	danielricciardo	Daniel Ricciardo		@McLarenF1 I’m on my way 😎	en	[]	[]	[]	86	217	8682	[]	[]	https://twitter.com/danielricciardo/status/1438821000175624195	False		0								[{'screen_name': 'McLarenF1', 'name': 'McLaren', 'id': '24871896'}]				
