id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1446128982676553728	1446128982676553728	2021-10-07 20:33:11 IST	2021-10-07	20:33:11	+0530	382560919	therealdcf1	David Coulthard		Here is a freebie, the red ones are Ferrari’s @C4F1 @WeAreWhisperTV @SteveJones @F1	en	[{'screen_name': 'c4f1', 'name': 'channel 4 f1®', 'id': '4854457427'}, {'screen_name': 'wearewhispertv', 'name': 'whisper', 'id': '373985118'}, {'screen_name': 'stevejones', 'name': 'steve jones', 'id': '380599418'}, {'screen_name': 'f1', 'name': 'formula 1', 'id': '69008563'}]	[]	[]	53	14	928	[]	[]	https://twitter.com/therealdcf1/status/1446128982676553728	False	https://twitter.com/SteveJones/status/1446056987679248386	0								[]				
1433708964546498592	1433708964546498592	2021-09-03 14:00:28 IST	2021-09-03	14:00:28	+0530	382560919	therealdcf1	David Coulthard		sometimes it takes missing a couple of #F1 races to reignite that love that one was taking for granted! ⁦@SteveJones⁩ ⁦@C4F1⁩ ⁦@WeAreWhisperTV⁩  https://t.co/wbRBVfZZsZ	en	[{'screen_name': 'stevejones', 'name': 'steve jones', 'id': '380599418'}, {'screen_name': 'c4f1', 'name': 'channel 4 f1®', 'id': '4854457427'}, {'screen_name': 'wearewhispertv', 'name': 'whisper', 'id': '373985118'}]	[]	['https://pbs.twimg.com/media/E-WOs5pWUBwLBE3.jpg']	69	30	1847	['f1']	[]	https://twitter.com/therealdcf1/status/1433708964546498592	False		1	https://pbs.twimg.com/media/E-WOs5pWUBwLBE3.jpg							[]				
1432046373952700417	1432046373952700417	2021-08-29 23:53:56 IST	2021-08-29	23:53:56	+0530	382560919	therealdcf1	David Coulthard		Due to rain delays the F1 highlights will be a little later than advertised. Tune in at  8pm on @Channel4 #F1 #C4F1 #BelgianGP	en	[{'screen_name': 'channel4', 'name': 'channel 4', 'id': '183585551'}]	[]	[]	177	10	505	['f1', 'c4f1', 'belgiangp']	[]	https://twitter.com/therealdcf1/status/1432046373952700417	False		0								[]				
1430108773696299009	1430108773696299009	2021-08-24 15:34:36 IST	2021-08-24	15:34:36	+0530	382560919	therealdcf1	David Coulthard		Good luck everyone	en	[]	[]	[]	3	2	114	[]	[]	https://twitter.com/therealdcf1/status/1430108773696299009	False	https://twitter.com/WeAreWhisperTV/status/1429778843456397314	0								[]				
1415701321257259008	1415701321257259008	2021-07-15 21:24:32 IST	2021-07-15	21:24:32	+0530	382560919	therealdcf1	David Coulthard		RT @WeAreWhisperTV: Fully charged on adrenaline and back in an #F1 seat!  ⚡️ @therealdcf1 + @SilverstoneUK + @redbullracing ⚡️  🎥 One of se…	en	[{'screen_name': 'wearewhispertv', 'name': 'whisper', 'id': '373985118'}, {'screen_name': 'therealdcf1', 'name': 'david coulthard', 'id': '382560919'}, {'screen_name': 'silverstoneuk', 'name': 'silverstone', 'id': '123577980'}, {'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}]	[]	[]	0	9	0	['f1']	[]	https://twitter.com/therealdcf1/status/1415701321257259008	False		0								[]				
1415701296254947336	1415701296254947336	2021-07-15 21:24:26 IST	2021-07-15	21:24:26	+0530	382560919	therealdcf1	David Coulthard		RT @C4F1: .@LeeMcKenzieTV learning from @alicepowell...  more this weekend  #BritishGP Live @Channel4 from Friday...  #F1 #C4F1 #WSeries @W…	en	[{'screen_name': 'c4f1', 'name': 'channel 4 f1®', 'id': '4854457427'}, {'screen_name': 'leemckenzietv', 'name': 'lee mckenzie', 'id': '21200516'}, {'screen_name': 'alicepowell', 'name': 'alice powell', 'id': '22398769'}, {'screen_name': 'channel4', 'name': 'channel 4', 'id': '183585551'}]	[]	[]	0	22	0	['britishgp', 'f1', 'c4f1', 'wseries']	[]	https://twitter.com/therealdcf1/status/1415701296254947336	False		0								[]				
1415701125274214401	1415701125274214401	2021-07-15 21:23:45 IST	2021-07-15	21:23:45	+0530	382560919	therealdcf1	David Coulthard		RT @WeAreWhisperTV: Up up and away they go. ⛅️ It's just @SteveJones, @therealdcf1, @AussieGrit and the birds and the bees...   #BritishGP…	en	[{'screen_name': 'wearewhispertv', 'name': 'whisper', 'id': '373985118'}, {'screen_name': 'stevejones', 'name': 'steve jones', 'id': '380599418'}, {'screen_name': 'therealdcf1', 'name': 'david coulthard', 'id': '382560919'}, {'screen_name': 'aussiegrit', 'name': 'mark webber', 'id': '116757352'}]	[]	[]	0	8	0	['britishgp']	[]	https://twitter.com/therealdcf1/status/1415701125274214401	False		0								[]				
1415701109830787080	1415701109830787080	2021-07-15 21:23:41 IST	2021-07-15	21:23:41	+0530	382560919	therealdcf1	David Coulthard		RT @C4F1: Our biggest race... needs the biggest names... Enter... Tom Cruise  #BritishGP 🤝 @TomCruise Live @Channel4 ⏰ Sun 1:30pm Created &amp;…	en	[{'screen_name': 'c4f1', 'name': 'channel 4 f1®', 'id': '4854457427'}, {'screen_name': 'tomcruise', 'name': 'tom cruise', 'id': '48410093'}, {'screen_name': 'channel4', 'name': 'channel 4', 'id': '183585551'}]	[]	[]	0	262	0	['britishgp']	[]	https://twitter.com/therealdcf1/status/1415701109830787080	False		0								[]				
1394972977792421891	1394972977792421891	2021-05-19 16:37:29 IST	2021-05-19	16:37:29	+0530	382560919	therealdcf1	David Coulthard		RT @WeAreWhisperTV: With under 100 days until the @C4Paralympics, Whisper pledges to increase off-screen talent to 9% by the end of 2021 in…	en	[{'screen_name': 'wearewhispertv', 'name': 'whisper', 'id': '373985118'}, {'screen_name': 'c4paralympics', 'name': 'c4 paralympics', 'id': '142980929'}]	[]	[]	0	22	0	[]	[]	https://twitter.com/therealdcf1/status/1394972977792421891	False		0								[]				
1393528964975669249	1393528964975669249	2021-05-15 16:59:30 IST	2021-05-15	16:59:30	+0530	382560919	therealdcf1	David Coulthard		And earlier in the week at the ⁦@redbullring⁩ some KTM hot laps  https://t.co/7sXLbD5YuU	en	[{'screen_name': 'redbullring', 'name': 'rbr', 'id': '298726908'}]	[]	[]	16	11	268	[]	[]	https://twitter.com/therealdcf1/status/1393528964975669249	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1393528914367102977/pu/img/Y1a5sQdiyInkHjNn.jpg							[]				
1393528460157628423	1393528460157628423	2021-05-15 16:57:30 IST	2021-05-15	16:57:30	+0530	382560919	therealdcf1	David Coulthard		But, it’s not only DC jnr that gets to have driving fun, proud to have been invited to   test Project 1 AMG HyperCar ahead of final sign off and delivery to customers #outofthisworld #hypercar @MercedesAMG⁩  https://t.co/g2Cg83DvWY	en	[{'screen_name': 'mercedesamg', 'name': 'mercedes-amg', 'id': '38170974'}]	[]	['https://pbs.twimg.com/media/E1bOvs8XEAAh333.jpg']	31	34	1316	['outofthisworld', 'hypercar']	[]	https://twitter.com/therealdcf1/status/1393528460157628423	False		1	https://pbs.twimg.com/media/E1bOvs8XEAAh333.jpg							[]				
1393527535468781570	1393527535468781570	2021-05-15 16:53:49 IST	2021-05-15	16:53:49	+0530	382560919	therealdcf1	David Coulthard		Another day, another race track #karting  https://t.co/avk0kbg0TA	en	[]	[]	[]	6	6	262	['karting']	[]	https://twitter.com/therealdcf1/status/1393527535468781570	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1393527494091943940/pu/img/U8XryymGQcG6Bw8m.jpg							[]				
1393525505735942147	1393525505735942147	2021-05-15 16:45:45 IST	2021-05-15	16:45:45	+0530	382560919	therealdcf1	David Coulthard		Another day, another race track #karting  https://t.co/QBtAW2p8fO	en	[]	[]	[]	10	10	388	['karting']	[]	https://twitter.com/therealdcf1/status/1393525505735942147	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1393525430234255362/pu/img/tBtJeh9viDd7kK6i.jpg							[]				
1388257951241150477	1388257951241150477	2021-05-01 03:54:22 IST	2021-05-01	03:54:22	+0530	382560919	therealdcf1	David Coulthard		RT @WeAreWhisperTV: The latest version of #OnTheMarbles, the #F1 podcast, is now LIVE!🎧  Hosted by @stevejones, @therealdcf1 talks about hi…	en	[{'screen_name': 'wearewhispertv', 'name': 'whisper', 'id': '373985118'}, {'screen_name': 'stevejones', 'name': 'steve jones', 'id': '380599418'}, {'screen_name': 'therealdcf1', 'name': 'david coulthard', 'id': '382560919'}]	[]	[]	0	6	0	['onthemarbles', 'f1']	[]	https://twitter.com/therealdcf1/status/1388257951241150477	False		0								[]				
1386230412209491968	1386230412209491968	2021-04-25 13:37:39 IST	2021-04-25	13:37:39	+0530	382560919	therealdcf1	David Coulthard		GOOD morning  https://t.co/oIgSB5USUA	en	[]	[]	[]	21	16	1068	[]	[]	https://twitter.com/therealdcf1/status/1386230412209491968	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1386230377661018116/pu/img/9CskKvB4bZ76O-L6.jpg							[]				
1384889575953293313	1384889575953293313	2021-04-21 20:49:39 IST	2021-04-21	20:49:39	+0530	382560919	therealdcf1	David Coulthard		Cant beat a little humour courtesy of our Dutch friends ⁦@Heineken⁩  https://t.co/Ji2zgiutPK	en	[{'screen_name': 'heineken', 'name': 'heineken', 'id': '29191062'}]	[]	['https://pbs.twimg.com/media/EzgdujRXoAMJcNR.jpg']	23	570	5096	[]	[]	https://twitter.com/therealdcf1/status/1384889575953293313	False		1	https://pbs.twimg.com/media/EzgdujRXoAMJcNR.jpg							[]				
1383835415124135937	1383835415124135937	2021-04-18 23:00:48 IST	2021-04-18	23:00:48	+0530	382560919	therealdcf1	David Coulthard		RT @C4F1: Us trying to the fit everything that happened in the race into tonight's @Channel4 highlights.  https://t.co/9E5SSYj8Ri	en	[{'screen_name': 'c4f1', 'name': 'channel 4 f1®', 'id': '4854457427'}, {'screen_name': 'channel4', 'name': 'channel 4', 'id': '183585551'}]	[]	['https://pbs.twimg.com/tweet_video_thumb/EzRNuNJVkAQ-zqu.jpg']	0	18	0	[]	[]	https://twitter.com/therealdcf1/status/1383835415124135937	False		1	https://pbs.twimg.com/tweet_video_thumb/EzRNuNJVkAQ-zqu.jpg							[]				
1383835353199513605	1383835353199513605	2021-04-18 23:00:33 IST	2021-04-18	23:00:33	+0530	382560919	therealdcf1	David Coulthard		RT @WeAreWhisperTV: You do NOT want to miss #F1 highlights and analysis of this one!  6.30pm @Channel4 #EntertainmentIsEverything  #ImolaGP…	en	[{'screen_name': 'wearewhispertv', 'name': 'whisper', 'id': '373985118'}, {'screen_name': 'channel4', 'name': 'channel 4', 'id': '183585551'}]	[]	[]	0	3	0	['f1', 'entertainmentiseverything', 'imolagp']	[]	https://twitter.com/therealdcf1/status/1383835353199513605	False		0								[]				
1380790326743474177	1380790326743474177	2021-04-10 13:20:42 IST	2021-04-10	13:20:42	+0530	382560919	therealdcf1	David Coulthard		Kiss the apex #10thousandhours  https://t.co/TeqyrH8dez	en	[]	[]	['https://pbs.twimg.com/media/EymNezhXMAE5AlH.jpg']	17	15	1238	['10thousandhours']	[]	https://twitter.com/therealdcf1/status/1380790326743474177	False		1	https://pbs.twimg.com/media/EymNezhXMAE5AlH.jpg							[]				
1373356258695249922	1373356258695249922	2021-03-21 01:00:22 IST	2021-03-21	01:00:22	+0530	382560919	therealdcf1	David Coulthard		Practice makes perfect🤞  https://t.co/iLXJOLJtyE	en	[]	[]	[]	42	43	1379	[]	[]	https://twitter.com/therealdcf1/status/1373356258695249922	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1373356196745375745/pu/img/k1kQRKUJ-6zPtLlt.jpg							[]				
1368570048596635655	1368570048596635655	2021-03-07 20:01:41 IST	2021-03-07	20:01:41	+0530	382560919	therealdcf1	David Coulthard		Dayton, “ he just stopped in front of me Dave! , it wasn’t my fault, honest!”             They learn early from the racing drivers book of excuses 🤔  https://t.co/MLcXYi6VFo	en	[]	[]	['https://pbs.twimg.com/media/Ev4jMcxWgAMIbQ5.jpg', 'https://pbs.twimg.com/media/Ev4jM2_WgAY_xn1.jpg']	27	16	1048	[]	[]	https://twitter.com/therealdcf1/status/1368570048596635655	False		1	https://pbs.twimg.com/media/Ev4jMcxWgAMIbQ5.jpg							[]				
